course,group,subgroup,day,time,week_type,subject
1 курс,6 группа,1,Суббота,9:45 - 11:20,Знаменатель,Алгоритмы и структуры данных ст.преп. Соломатин Д.И. (ДО)
1 курс,6 группа,1,Четверг,11:30-13:05,Числитель,АиСД асс. Миронова А.С. 316П
1 курс,6 группа,1,Четверг,11:30-13:05,Знаменатель,Ин.яз. преп. Семенов В.П. 309П
1 курс,6 группа,1,Четверг,13:25-15:00,Числитель,Архитектура ВС доц. Ветохин В.В. 291
1 курс,6 группа,1,Четверг,13:25-15:00,Знаменатель,Архитектура ВС доц. Ветохин В.В. 291
1 курс,6 группа,1,Четверг,15:10-16:45,Числитель,Физическая культура и спорт
1 курс,6 группа,1,Четверг,15:10-16:45,Знаменатель,Физическая культура и спорт
1 курс,6 группа,1,Четверг,8:00 - 9:35,Числитель,Ин.яз. преп. Семенов В.П. 308П
1 курс,6 группа,1,Четверг,9:45 - 11:20,Числитель,Web-техн. ( асс. Соколов В.А. 293
1 курс,6 группа,2,Вторник,13:25-15:00,Числитель,Физическая культура и спорт
1 курс,6 группа,2,Вторник,13:25-15:00,Знаменатель,Физическая культура и спорт
1 курс,6 группа,2,Вторник,8:00 - 9:35,Числитель,Алгебра и геометрия доц. Атанов А.В. 479
1 курс,6 группа,2,Вторник,8:00 - 9:35,Знаменатель,Алгебра и геометрия доц. Атанов А.В. 479
1 курс,6 группа,2,Вторник,9:45 - 11:20,Числитель,Математический анализ ст.преп. Пашкевич А.А. 505П
1 курс,6 группа,2,Вторник,9:45 - 11:20,Знаменатель,Математический анализ ст.преп. Пашкевич А.А. 505П
1 курс,6 группа,2,Понедельник,11:30-13:05,Числитель,МЛ и ТА ст.преп. Пашкевич А.А. 291
1 курс,6 группа,2,Понедельник,11:30-13:05,Знаменатель,Язык Си асс. Фролова В.В. 387
1 курс,6 группа,2,Понедельник,13:25-15:00,Числитель,История России доц. Лавлинский С.А. 307П
1 курс,6 группа,2,Понедельник,13:25-15:00,Знаменатель,История России доц. Лавлинский С.А. 505П
1 курс,6 группа,2,Понедельник,15:10-16:45,Числитель,Ин.яз. преп. Семенов В.П. 309П
1 курс,6 группа,2,Понедельник,15:10-16:45,Знаменатель,Ин.яз. преп. Семенов В.П. 309П
1 курс,6 группа,2,Понедельник,8:00 - 9:35,Числитель,Математический анализ доц. Сирота Е.А. 477
1 курс,6 группа,2,Понедельник,8:00 - 9:35,Знаменатель,Математический анализ доц. Сирота Е.А. 477
1 курс,6 группа,2,Понедельник,9:45 - 11:20,Числитель,Основы работы в ОС Linux ст.преп. Нужных А.В. 384
1 курс,6 группа,2,Понедельник,9:45 - 11:20,Знаменатель,Основы работы в ОС Linux ст.преп. Нужных А.В. 384
1 курс,6 группа,2,Пятница,11:30-13:05,Числитель,Дискретная математика доц. Каверина В.К. 479
1 курс,6 группа,2,Пятница,11:30-13:05,Знаменатель,Дискретная математика доц. Каверина В.К. 479
1 курс,6 группа,2,Пятница,13:25-15:00,Числитель,Дискретная математика доц. Каверина В.К. 292
1 курс,6 группа,2,Пятница,13:25-15:00,Знаменатель,Дискретная математика доц. Каверина В.К. 292
1 курс,6 группа,2,Пятница,8:00 - 9:35,Числитель,Алгебра и геометрия доц. Атанов А.В. 479
1 курс,6 группа,2,Пятница,8:00 - 9:35,Знаменатель,Алгебра и геометрия доц. Атанов А.В. 479
1 курс,6 группа,2,Пятница,9:45 - 11:20,Числитель,МЛ и ТА ст.преп. Пашкевич А.А. 479
1 курс,6 группа,2,Пятница,9:45 - 11:20,Знаменатель,Алгебра и геометрия доц. Атанов А.В. 479
1 курс,6 группа,2,Среда,16:55-18:30,Числитель,Web-технологии доц. Сычев А.В. (ДО)
1 курс,6 группа,2,Среда,16:55-18:30,Знаменатель,Язык программирования Си доц. Чернышов М.К. (ДО)
1 курс,6 группа,2,Среда,18:40-20:00,Числитель,Архитектура вычислительных систем доц. Толстобров А.П. (ДО)
1 курс,6 группа,2,Среда,18:40-20:00,Знаменатель,Архитектура вычислительных систем доц. Толстобров А.П. (ДО)
1 курс,6 группа,2,Суббота,11:30-13:05,Числитель,История России доц. Лавлинский С.А. (ДО)
1 курс,6 группа,2,Суббота,11:30-13:05,Знаменатель,История России доц. Лавлинский С.А. (ДО)
1 курс,6 группа,2,Суббота,8:00 - 9:35,Числитель,Основы работы в ОС Linux ст.преп. Соломатин Д.И. (ДО)
1 курс,6 группа,2,Суббота,8:00 - 9:35,Знаменатель,Основы работы в ОС Linux ст.преп. Соломатин Д.И. (ДО)
1 курс,6 группа,2,Суббота,9:45 - 11:20,Числитель,Алгоритмы и структуры данных ст.преп. Соломатин Д.И. (ДО)
1 курс,6 группа,2,Суббота,9:45 - 11:20,Знаменатель,Алгоритмы и структуры данных ст.преп. Соломатин Д.И. (ДО)
1 курс,6 группа,2,Четверг,11:30-13:05,Числитель,АиСД асс. Миронова А.С. 316П
1 курс,6 группа,2,Четверг,11:30-13:05,Знаменатель,Web-техн. асс. Соколов В.А. 387
1 курс,6 группа,2,Четверг,13:25-15:00,Числитель,Архитектура ВС доц. Ветохин В.В. 291
